platform,answer_id,question_title,comment_user,comment_text,comment_likes,comment_time,crawl_time
知乎,1934317698638148032,,匿名,我赞同双原唱的说法，只是想表达字面意思→不是剧组找人唱了两个版本，只是想说这个信息是错的,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,哈哈，几天了没人敢回复你🤣,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,汪的版本起初不是海蝶做的，是后面要收录原声带的时候，海蝶做了第二版查看图片,1,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,歌曲制作方表态过，说制作歌曲的参与度不同，所以张汪两方有信息差，我没保留截图，你可以找找，说白了张就是海蝶找的唱歌的，制作方觉得没义务必须告知她有几版[捂脸] ,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,看看花千骨的ost原声带里收录了没有，如果男女两个版本都收录了，那么毫无疑问都是原唱。只不过根据宣发需要，谁先发行罢了。而且，汪版的《年轮》于2015年4月21号制作完成，6月30号公开发行。张版的于4月30号制作完成，6月15号配合剧组先发行。两人的海外版本是7月16号同时发行。[图片],1,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,"不是买版权，版权在汪苏泷手中，只要不是买断，版权永远属于汪苏泷。
张碧晨买的是表演权，而且还是有期限的（10年）表演权，现在期限到了，张碧晨需要再向汪苏泷方申请。
但双方就续期费用没有达成一致，谈崩了。

于是汪苏泷方收回授权，不再续期",1,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,还有你这个 50 年保护期是根据哪条法律，我去查一下，吃个明白瓜,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,金志文版的我想念怎么下架了？,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,你说的海蝶和汪的合同应该是到期了，海蝶应该也不会去续，所以张应该是无表演权了，从后面张的演唱会已经申报年轮演唱，但是取消了可以看出她无表演权了，所以属于玩文字游戏骗网友，年轮电视剧的音乐作品应该是属于录音作品，它的著作权归海蝶所有从制作出来后的50年有保护期，50年后汪才有资格下架，汪现在是没有办法去下架的，除非海蝶自己下架,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,对，我说的不严谨，是可以代理授权表演权复制权等一系列权利,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,各大平台没有表演权，应该只有授权的表演许可，如果有表演权的话，汪相对于无表演权了，只有是表演许可才有可能汪已停止授权平台的自动失效,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,我开始也比较奇怪，后来发现一个网友指出了在线平台的一种方式：在线平台上个人好像是可以随时翻唱一些歌曲的，即时支付很少的版费就可以了，但只能在该平台上播放，而且版权方也可以随时下架这种版权授权，我怀疑汪所谓的收回授权应该类似这种。一般的给歌手的版权授权，不太可能随意收回，毕竟这里有比较正式的商业合同，如果版权方没有到期收回，属于违约了，那就要进行违约赔偿了。,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,嗯，你说的应该大差不差，因为原唱本身就不是一个法律上明确定义的概念，而是行业内的通俗说法，也没有一个明确的概念定义，反正看你个人怎么理解。其实问题核心并不在于是不是双原唱，而是为啥在这个时候两方会闹翻了？ 张这边唱《年轮》又不是第一回，这么多年了，汪甚至还跟她合唱过，之前大家面子上都还过得去。这一次肯定是因为其他方面产生了利益纠纷，所以大家在吵原唱，但从利益和法律角度上，这个原唱压根没有什么意义，,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,这个地方应该不对，我猜是汪应该只和海蝶签过合同，他把允许录音录像权和表演权部分授给了海蝶，剧方是和海蝶签的合同没有和汪或者张签合同，张也是只和海蝶签的，说白了到底咋回事只有海蝶最清楚，至于为什么能把汪的歌能放进ost说明 海蝶绝对和剧方沟通过的，但是这种小事肯定不需要制片人去管，总制片人最多定下张的版本做插曲，后面的进不进ost基本都是手下人去和海蝶对接了，汪应该和海蝶签的就是双原唱，不然海蝶也不,0,2025-08-02,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,还是那句话，买了版权就收不回来，收得回来证明没买,0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,你发声要拿东西，梗着脖子，说不唱了，没有更糟糕的情况，但是，只要有有效的“唯一原唱”书面，汪立马嘎，东西呢？没东西她争唯一，发声不想听有问题？,1,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,从没主张过唯一原唱，后面就敢了，你给的勇气？,1,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,就假设涨和网红是法盲吧。专业音乐经纪公司呢？审核机关呢？“对其递交的材料，我们进行非常严格的审核，审核结果都是合法”[图片],0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,你要反抗把唯一原唱的有效书面东西拍出来我立马倒戈，没有，我不认法律认她一个自定义？听废话啊？,1,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,张碧晨方在汪苏泷方收回授权前，从来没有过主张“唯一原唱”。在各大音乐平台上，年轮的两个版本早都是标注的“原唱”，张碧晨方从未发表过对此不满的言论。汪苏泷在吐槽大会上说自己是年轮的原唱，张碧晨方也没有发表过反对此说法的言论。那张碧晨方是什么时候才说“唯一原唱”的呢，是在汪苏泷方发布公告，宣布收回年轮授权之后啊。张碧晨方所有关于“原唱”的言论，都是在汪苏泷方公告之后，在此之前，任何时间，张碧晨方都没有,1,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,免费唱10年？汪苏泷有这么大方？看看金志文版的《我想念》，,2,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,赞同，但你确认的点里面2“剧组找了张和汪演唱两个版本”这个信息应该是错的，剧的制作人说是盲选到的女版，我觉得应该是被剧委托的海蝶制作了两个版本,0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,查看图片,0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,让我拿证据你倒是别拉黑呀[捂脸]查看图片,0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,这个只是你的一面之辞你可以把关于年轮这首歌和各大平台的合同贴出来。看来你确实吃瓜吃不明白，没有继续跟你再说的必要了。,0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,有这种代理公司的，音著协音集协各大平台，汪苏泷是音著协会员，授权音著协代理授权，查看图片,0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,“表演者权是表演者基于对作品的表演而产生的权利，是表演者获得著作权人授权之后才产生的权利，是由著作权人的表演权派生出来的权利，其被有关国际公约及大多数国家称为“邻接权”，即与著作权相邻的权利。” - 来自知识产权律师网。 就是说著作权人是唯一可以授权表演权的主体，所以只要别人想要公开使用表演权（作为著作权人的衍生权利）只能由著作权人（就是版权拥有者）授权，那这里版权的拥有者是汪这个没有争议。汪之前,0,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,一句话总结：东北讲话儿了“这里边儿有事儿”,1,2025-08-01,2026-05-29 17:53:29
知乎,1934317698638148032,,匿名,各大平台也有表演权，这不涉及已经签订的合同,0,2025-08-01,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,他偷原唱你还觉得体面？,0,2025-08-04,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,"没错！汪唱的可难听了
所以别有人跟我抢演唱会门票了求求了[捂脸]",0,2025-08-04,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,人家的意思是不让网红唱,0,2025-08-04,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,"我真是乐了  还想怎么体面？他欠了张的什么了？还是s人被张看见了？？  欺负人有瘾了是吧？他从一开始针对的就只有那个网红  那么作为“体面”又“有情有义”的“十年好友”张姐都做了些什么啊？  不如你来教教他体面的应对方法是什么？啊对对对这首歌就是为张姐而生的  没人比她唱的更好听了  就应该直接送给她才对  她想用这首歌干什么都行
hhhhhh这世界真是疯了没招了没招了",0,2025-08-04,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,嗯，你是唯一原唱，原来能唱,0,2025-07-31,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,时间线搞错了，是wang先不让唱的z才说自己是唯一原唱,0,2025-07-31,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,没有好处只是事实,0,2025-07-28,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,是的，终于有一个有脑子的汪苏泷粉了,0,2025-07-28,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,只能死鸭子嘴硬了！哈哈[惊喜],1,2025-07-28,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,在当时都是火的，你拿现在和当时比肯定没法比，张在那时候可是一点都不火,0,2025-07-28,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,方文山把周杰伦的歌都收回可以吗？,0,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,汪也没有版费收入，他自己唱好听吗？其他大牌明星也不会花钱去买别人唱过的老歌，偶尔小网红唱唱，成不了气候，过几年大家就忘了，年年大把新歌。,0,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,张碧晨：我是可以唱的，不过考虑到大家，我不唱了[doge],0,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,说的是翻唱的是阿猫阿狗,0,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,还有一句台词：你才是来者,1,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,他们那个三巨头汪徐许还真都有互相联系,1,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,笑鼠了[飙泪笑],0,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,因为旺仔小乔说张是唯一原唱啊！,0,2025-07-27,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,多几个原唱就跟多几个干爹干妈一样，唱好了版权方认下就是了！结果非得来个“唯一”！,5,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,但是路人搜了一下资料发现，张在2015年只是个新人，是花千骨剧爆火带火了插曲顺便带火了张。为什么一说年轮大家就先想到张呢？因为她十年就唱了年轮凉凉两首爆款。但是说起凉凉大家还先会想起杨宗纬。,0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,[害羞]查看图片,3,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,《体面》[飙泪笑],1,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,我有上清华的权力，但是我不上了，不上他不录取我，是我自己不报,1,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,心之火现在都很火 抖音bgm很火的 ,0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,她,0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,毕竟谁是原唱太好查了啊，版权还在人家手里，这种争原唱名头的属实是脑子不清醒[捂脸],55,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,q音没有被赋予这样的权利，你错了,2,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,她要是真要脸就去买断版权，白嫖算啥[飙泪笑][飙泪笑][飙泪笑],8,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,双原唱咯，你是原唱我也是，不用争,0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,汪是原创并且在授权过期的情况下免费让她唱、并且有问题了第一时间承认她也是原唱之一，还要怎么体面？还有你不要搞错了，这首歌火是因为剧火，而张碧晨最开始火是因为这首歌火，而首歌是人家汪苏泷创作的……,4,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,好没意思啊，一句话看无数遍，你们是人机吗还是水军啊,1,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,9种,0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,汪苏泷：饭做好咯，你盛饭吧。张碧晨：好的。旺仔小乔 ：饭是张碧晨做的。汪苏泷：饭是我做的，是张碧晨盛的，我们俩都参与了做饭。张碧晨：饭是我一个人做的。汪苏泷：那你别（四声）吃了（掀桌）,5,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,有版权的人=阿猫阿狗，？？,5,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,时间会证明华晨宇是体面人，有个孩子的事出来，铺天盖地的黑通稿，华都没嘴过女方一句，张还真以为谁都像华这么好说话，以为自己挑了个软柿子捏，碰上脾气硬点的扒一扒她就完了,11,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,因为他有底气！,5,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,四大私生很有名,1,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,你说你说你说你，他指定比唱的好[赞],0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,这层楼太好笑了哈哈哈哈😂你们搁这演小品呢,0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,这是姜文的哪部剧？是子弹飞吗,1,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,张还发过她自己是原创吗？我只看到她在汪发完收回授权的微博之后发微博强调自己是唯一原唱,0,2025-07-26,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,zbc：第一？唯一！[生气] ,1,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,以后前音乐平台可只显示张碧晨版是原唱，是最近他团队下场才改的,0,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,本来就是双原唱谁改了[好奇],2,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,但是播的时候心之火更红啊。,2,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,你把我老板找来我把你交代我的事我说了,3,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,创作者有权收回，这无可厚非。,7,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,火的程度还是不同的，不信你去Q音看一下喜爱数据,0,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,关系好也得有边界感，不能把朋友的东西占为己有，还传播说本来就是我的。,3,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,花千骨里的歌都火了,4,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,笑死我了，本来汪苏泷脾气就不是很好的那种，上歌手的时候就看出来了，她还敢这样也是完了,11,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,首先汪方没有一开始就说改原唱，说的是双原唱，词曲都是汪的版权也是，最近旺仔小乔的事让张应激了，发了自己是唯一的原唱[微笑],7,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,没台阶下了只能这么说了,2,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,老有名了 我当年特别喜欢缝纫机 在团时期我就喜欢 zbc跟一个我早忘了叫什么的姑娘 是特有名的私生 [感谢] ,6,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,网友举的例子我觉得特别好嬛嬛：胧月我生了，先放你这养吧。敬妃：好的。皇后：胧月是敬妃生的。嬛嬛:不是的，胧月是我生的但我们都是胧月的额娘。敬妃:不！我是胧月唯一的亲生额娘！ 嬛嬛:收回敬妃抚养权！敬妃:胧月，让我们好好告个别吧,97,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,歌手出来混都要脸啊，这次让了以后什么阿猫阿狗都踩你,4,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,言简意赅,0,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,这[惊讶]……,0,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,汪苏泷原唱 张碧晨翻唱  查看图片,1,2025-07-25,2026-05-29 17:53:29
知乎,1932023657925936165,,匿名,心之火不火吗 不可说不火吗,6,2025-07-25,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,这个两室一厅到底是汪苏泷的家呢，还是花千骨的家呢[思考],0,2025-08-08,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,她不是第一个唱的人，汪是第一个，但是发行时比张晚了几天,0,2025-08-02,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,你说没有意义那张碧晨厚着脸皮争什么呢？她只是一个唱作，只拥有女版演绎的署名权，她手都伸到版权方身上了，被拆穿在硬抢之后后碘着脸说没有意义？,0,2025-08-02,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,"张版本来就是原唱，剧组是买了授权的
但张碧晨非要说是唯一原唱，但当时甲方明明就同时向版权方买了两个版本，另一个版本作为版权方却没有授权吗？
而张碧晨作为女版唱作有权利越过甲方和版权方单方面剥夺另一个版本的身份？",1,2025-08-02,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,类比是张碧晨在汪的地上盖了楼，盖的时候不知道有邻居盖的高楼，盖好以后看到汪也盖楼了想着是他的地也忍了。汪原来就计划联排别墅，实际张先盖好高楼，得尽了采光，汪很委屈。张说这块地上完全是她自己的家，汪说正好十年产权到期，就收回了,0,2025-08-01,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,希望你看明白再发言。我没说这个有意义。但张碧晨争的原唱也没错,0,2025-08-01,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,别抬杠了 大家说的是公众意义上的第一个唱的 你说的一点意义也没有 照你说的 所有创作者都会自己唱 都成原唱了,0,2025-08-01,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,哦，请拿出张为特指的证据。,0,2025-08-01,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,人家演唱会说的是薛凯琪唱的《月》汪苏泷没有收钱。,0,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,这是别人的分析，咱只是转述,0,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,感觉你这个很可能更接近真相了,0,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,"查查法条，别你觉得。
1.著作权法规定，创作人优先，合同无约定，委托作品的著作权归受托人，即创作者。
法律规定没特别约定版权卖断，就是单次授权的情况下，你要认为卖断了，得拿出证据啊。
2.表演别人作品的表演者权利，表演过得版本（注意仅限被授权的那一次表演），可以让别人复制传播播放赚钱，但每次收钱得给著作权人一份。
3.表演者下次表演，或其他人表演一次著作权人的作品，得买授权或再买一次授权。形成的录",1,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,真要争第一个唱的人，难道汪苏泷在创作这首歌的时候就只在脑子里幻想，自己没有哼唱过嘛[飙泪笑]第一个唱这首歌的人毫无疑问是创作者本人啊[飙泪笑] 他边写肯定就边唱了[飙泪笑] ,1,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,看完这个事儿，我只想说这世道千万别当老好人，不然就会有人一直挑战你的底线，一直得寸进尺，如果哪天你拒绝了，没有满足对方的要求，她就会说你小气，不体面，试图在道德制高点上绑架你，让你继续当冤大头。对于被身边人背刺这件事，真的太有带入感了,0,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,版权所有归属是谁的啊！授权与买断不一样的。,1,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,一个出钱准备米，请人做歌，请人唱歌，然后版权到底在谁手上啊，在别的地方演唱都是给剧做宣传呀，当然她自己在演唱会唱，她也说过汪苏泷没找她要版权费。我觉得版权最后是在剧组手上吧。只是剧组不在乎，发行方也不在乎。,0,2025-07-31,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,离了个大谱，唱歌也搞去父留子[吃瓜],0,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,张就真的啥都没有硬抢,0,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,没给租金啊[为难]！就跟租机套现一个道理[为难],1,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,租的也不是她啊，买版权的不是她,0,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,就是啊，一直说什么原创不原创，彻底离题了，甚至吵的最最重点都不是原唱而是唯一啊[捂脸][捂脸][捂脸]故意模糊焦点[害羞],2,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,汪苏泷那个颜值那个形象，说出去也不会有人信啊[捂脸],0,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,我才发现他写了好多歌给别人唱，真的好多，我很多还听过,25,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,张真是符合对私生f的刻板印象了,1,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,原唱本来就没有法律保护意义啊。你要说我自嗨，现在大家争吵的很多，关于原唱的概念，基本是第一个公开演唱或者其他渠道发表的就是原唱。你所谓的版权什么的。第一次唱，谁没有版权的授权了。说这么多。连版权方拥有所有版权，原唱这个概念不涉及版权的共识都没有。不用回复了。浪费打字。,0,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,这首歌张免费唱了十年呐，在这十年里商演演唱会上综艺多次唱这首歌,0,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,没有付过钱，汪苏泷自认跟张碧晨是好友，所以这十年间，从未向她收取过商演版权费，结果就导致这人还真以为这首歌是她的了，只能说农夫与蛇诚不欺我,0,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,"已经在买通稿说汪是月坛杜鹃了，这可能就是目的吧[飙泪笑]
先用一个站不住的借口抢个原唱的身份，然后偷换概念让原唱和原作挂钩，让大众以为这个作品的所有权归属是王，实际上张只是演出版本里面的一个罢了
简直搞笑来了，这个歌作词是汪作曲是汪版权是汪，汪本身也演唱了，搁张这里，诶嘿，演出即所有，版权方成翻唱了[惊喜][惊喜][惊喜]",1,2025-07-30,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,你那个定义没有任何意义，只是一个自嗨的概念而已,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,开机也不是她，质检要开机的！她最多算个租机的，还没有按时还款那种，还是那种觉得不还款机子就是她的那种,2,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,通过这件事，更觉得汪苏泷人不错。[思考],1,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,"要是原唱只能唯一，那现在的歌手都得抢这个原唱了[思考]
“我的歌先录制，你先发表就成你的了，我成翻唱了。”这谁能同意[思考]",0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,争唯一原唱无非就是国内版本张因为电视剧宣发需要先发布了，然而同一天，海外版两个版本也都发布了单曲，汪苏泷那一天好像只是没在国内发,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,我刚才在别的回答里看了。顺序是这样的。 凌晨零点的时候。版权方发布信息要收回所有演唱权。凌晨2点的时候，这个张碧晨回复说唯一原唱和不唱的信息。有没有一种可能，就是张碧晨这边已经确定以后没办法唱了。破罐子破摔，已经得罪了的情况下，最后绑定一下。还有一个情况就是，张碧晨这边收了钱卖演唱权，被人发现要收回。反正得罪，不在乎多一次。,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,所以嘛。一个本来就是第一个公开演唱或者发布这首歌的人。现在这个原唱的释义变成，拥有版权人定义的。你想的原唱到底是什么？你和我讨论的原唱意义都不同了。原唱不涉及版权争议。我连双原唱的定义都不认可。谁第一个唱。谁就是原唱，即有版权许可下第一次公开演唱或发布。第一就是第一。双第一，只要条件够多，永远有第一。,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,唱过上千遍跟在商演唱过上千遍有云泥之别，你不会以为歌手是不需要练习登台就表演的吧，还有我是按你的逻辑取最小值计算的，我不用问ai也知道随便一首小火的歌几亿的版权费绝对不可能，要这样唐恬张超早几百亿的身家了[吃瓜],0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,理论上有这种可能性，不代表实际上就是这样的。价值3.5亿不代表真能收到这么多，除了商演还有演唱会还有综艺及其它，哪个歌手代表作没唱个上千遍（来自各大歌手采访吐槽）？如果按你说歌手一年商演就20场，唱50年才能唱1000遍，那就是之前那些歌手都在吹牛咯？而且我最后说我估计实际上这十几年版权费大几千万没看到？？？本来就是个抛砖引玉的数据，但你既不是业内人士，也不是资深数据粉，那么你的计算对我来说毫无价,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,15年的时候，不是张碧晨，是电视剧方吧，电视剧里的录音。录音播放和公开演唱不一样吧。,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,张碧晨想偷偷当二房东还不给汪苏泷房租，是这样理解不？,1,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,没有3.5亿，也没有3500万，那350万总有的吧？可以结一下账？再不济35万？,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,真的版权大佬，创作过太多歌曲了，人家根本不care这一首歌的版权费，但是你不能在公开场合这么打人家的脸，搞得人家好欺负一样。,145,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,不是什么商演都能拿280万，也不是10年前她就能拿280万，更不是每场商演都只唱4首歌，靠这一首歌能给3.5亿的版权费，按你的标准3.5✖️4✖️4＝56亿，张碧晨商演出场费最少的情况下也赚了56亿，真当人民币是草纸了。[为难],0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,怎么可能十年商演唱2000遍，每年200遍？你当人家驴子啊，歌手一年能有20场商演已经就是顶中顶了，这个月19号张碧晨在我家门口参加了一个拼盘演唱会，我在家里就能听到，3万人大体育场唱了七八首歌，出场费也就280万，你说的演唱次数数据打个一折，单场版权费也得打个五折，3.4亿打个0.5哲也就差不多了。,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,所以说张碧晨就很迷啊  这事根本就不是原唱不原唱的事  这事著作权在谁那的事 原唱有不代表可以直接授权商演 她哪来的脸私下授权的,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,买断的那个是原唱，权利全部转移，剩下的连演唱权利都没有了还原啥唱,2,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,张碧晨最大的问题不是是不是原唱，是没版权收人家版权费（或者没收也不要紧，最主要的是给人家授权了），这个肯定不能忍，汪苏泷就算不在乎这个事儿也得把版权收回来，要不然以后所有原创歌手都得给别人恶心一下。,2,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,那晚了15天能说明什么呢？张版早15天就有什么权利吗？是得到了更多的授权还是怎么的？纠结这个时间毫无意义,1,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,唱了这么多年，按这个答主（https://www.zhihu.com/question/1932175665328781000/answer/1933128309320966799?utm_psn=1933526027239404784）张商演295万唱4首，其中之一一定有《年轮》，每首歌73.75W， 不知道歌曲商演正常版权费比例是多少，但是3.5亿演出收入，唱475遍就可以达到。刚刚问了一下A,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,说的就是公开意义上“第一个唱的人”啊照你这么说 创作者创作过程中都会唱，那原唱一律都是创作者了么？那还分什么作词作曲和原唱呢？你这样抬杠有意义吗？,0,2025-07-29,2026-05-29 17:53:29
知乎,1933093447708938511,,匿名,https://www.zhihu.com/question/1932175665328781000/answer/1933128309320966799?utm_psn=1933526027239404784,0,2025-07-29,2026-05-29 17:53:29
