platform,song_version,comment_user,comment_text,comment_likes,comment_time,crawl_time
QQ音乐,汪苏泷版,幻想,希望别人尊重你的前提是你先尊重别人,0,2026-05-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,一名,装货,0,2026-05-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,冷脸萌,你现在听的这个是原唱,0,2026-05-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,不要水懒觉,点了 | 还杜鹃呢，别偷换概念了，汪苏泷作为原创作者，才是 “筑巢”的人，而汪苏泷又作为原唱之一，所以是把自己的劳动成果放在自己的巢里，而张碧晨偷别人的劳动成果，她才是真的乐坛杜鹃😋,0,2026-05-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,大漠胡杨,你信不信我发网上,0,2026-05-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,猫猫爱吃肉,不要顶着单依纯的头衔做这种事情很给纯招黑,0,2026-05-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,相见ᝰ,感觉张碧晨唱的更好听 | 我们有不承认她是原唱吗？我们一直坚持双原唱，非要争，好了吧，唱不了了,0,2026-05-20,2026-05-29 17:59:37
QQ音乐,汪苏泷版,元宝,"《年轮》是汪苏泷为电视剧《花千骨》创作并演唱的插曲。他在谱曲前仔细研读原著，将小说中的复杂情感融入音乐。歌曲以树木年轮为喻，""数着一圈圈年轮，我认真将心事都封存""等歌词刻画了时光流转中难以圆满的情感故事。清如溅玉的琴声与哀婉基调相映成趣，每个音符都承载着细腻的故事感。",0,2026-05-20,2026-05-29 17:59:37
QQ音乐,汪苏泷版,元宝,来了。这圈年轮，藏着你的哪些故事？,0,2026-05-20,2026-05-29 17:59:37
QQ音乐,汪苏泷版,元宝,《年轮》有两个广受认可的演绎版本：汪苏泷创作并演唱的原版，以及作为电视剧《花千骨》插曲由张碧晨演唱的版本。两位歌手都以各自的艺术理解赋予了这首歌独特的生命力，也让听众有了更多元的感受角度。 | @元宝 这首歌原唱是谁,0,2026-05-20,2026-05-29 17:59:37
QQ音乐,汪苏泷版,星陨✔,@元宝 这首歌原唱是谁,0,2026-05-20,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,不~粉~其~中~任~何~一个~,8,2026-05-20,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,一秒暴露粉籍,2,2026-05-20,2026-05-29 17:59:37
QQ音乐,汪苏泷版,白日梦想家,废话那么多，难听 | 😂当一个人对着饭说难吃像💩的时候，吃饭的人只会觉得这个人很可怜，甚至担心它会把饭和💩搞反,0,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,廾匸 ,要不还是和良嫂唱北京年轮吧,0,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Silence^,以后就唱不了了😂,0,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,雪缠泪,粉籍偷偷藏不住了😂,4,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,不喜欢可以不听，没必要来炸主场,5,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,这只是你个人的主观观点，不代表所有人都觉得张碧晨唱的好听，也有人是会觉得汪苏泷唱的好听的。,8,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,元宝,"来了。《年轮》是汪苏泷读完《花千骨》原著后创作并演唱的插曲，以年轮隐喻时光流转中的爱恨。钢琴与弦乐交织出绵长伤感，歌词""世间最毒的仇恨是有缘却无分""成为剧中虐心情感的深刻写照。 | 知道你会来，我在这等待。@元宝",0,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,卡尔滨,知道你会来，我在这等待。@元宝,1,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,7North💕,唱不了了，所以呢,4,2026-05-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,汪苏泷主场，提谁谁塌😀,8,2026-05-18,2026-05-29 17:59:37
QQ音乐,汪苏泷版,已读·,那你说啊没人让你不说大妈你们又唱不了,0,2026-05-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,已读·,那就是唱不了了🙃如何呢,0,2026-05-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,一名,这么难听还是删了吧,0,2026-05-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,消肿女孩,我说这是双原唱能咋样😂原本就是双原唱的 原本就是zbc的问题😂,0,2026-05-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,阴雨见初夏,汪苏泷写得好唱的好,1,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版,早知,这么久了，你们还是这么在意汪苏泷hhh😂,2,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版,长风破浪会有时,是的 就事论事 张碧晨的业务能力还是可以的 其他的不做评价了,0,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,还杜鹃呢，别偷换概念了，汪苏泷作为原创作者，才是 “筑巢”的人，而汪苏泷又作为原唱之一，所以是把自己的劳动成果放在自己的巢里，而张碧晨偷别人的劳动成果，她才是真的乐坛杜鹃😋,5,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,本来就是原唱，不需要争哈,0,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,本来就是原唱，不需要抢哈,7,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,偷生、抢资源、当ssf，张必沉偷偷摸摸过一生😆,5,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,张碧晨必沉,0,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版,温皖,咋这么久了还要来评论 这么关注汪苏泷这么关注汪苏泷原作原唱的年轮吗 😘,11,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,上来就贴脸就别怪我们喷你,0,2026-05-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版,旋律,私生姐姐小腿毛来了,4,2026-05-15,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Suᴗoi𖠚ᐝ ,这版不可能会下架的,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,池鱼,姐姐糊涂啊!!!!!!    自家粉丝胡言乱语的时候，就不能站出来解释吗，女孩嘴巴唧唧歪歪的就爱唠呢、非得抢，得，锅都掀了😂 | 从春去秋来这儿确实就没有那感觉了，但是张碧晨确实不是原唱啊， 虽然张碧晨唱的确实是最好听的，不耽误张碧晨不是原唱。😂,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,池鱼,从春去秋来这儿确实就没有那感觉了，但是张碧晨确实不是原唱啊， 虽然张碧晨唱的确实是最好听的，不耽误张碧晨不是原唱。😂,1,2026-05-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,睡觉才是人生大事,我就说我当时看的时候听到汪苏泷的，但是搜出来只有张碧晨的，就很奇怪，后面才能搜出来汪苏泷的版本,0,2026-05-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,那一年,行行行 是是是 反正也唱不了了😭😭,0,2026-05-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,美zz,你又知道了 | 汪苏泷就是嫉妒张碧晨,1,2026-05-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,嫑伤心叻,这里提她了吗,0,2026-05-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,命里有票,欢迎来听现场哦 现场很好听的,0,2026-05-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,不是差，只是你自己不喜欢罢了,0,2026-05-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,千叶茗华,然后呢？又能怎？,0,2026-05-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,一颗星星的时间,没办法咯，年轮现在就只有他能唱咯😆唱的差也只能在他演唱会上听到哦，就不退居幕后，就大唱特唱，你管得着不,1,2026-05-11,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Gulite,不认识,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,我想念,这个有人扒谱了 不一样的,1,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,我想念,你的评论我喜欢 看了你的ID我更喜欢了,1,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,fulltone,什么样的主子带什么样狗子,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,迟迟,自己是鸠占鹊巢就泼脏水给哥，笑麻了,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,迟迟,憋老仔就是嚣张,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,迟迟,瞧你那见样,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,沈阳病,老樂子,0,2026-05-10,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,我觉得唱的挺好，当然我接受不同的看法,3,2026-05-09,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Silence,谁说不是了，反正也唱不了现在，有本事自己写歌去,0,2026-05-09,2026-05-29 17:59:37
QQ音乐,汪苏泷版,元宝,年轮转啊转，藏着多少人心中的故事。确实是心头好。,0,2026-05-08,2026-05-29 17:59:37
QQ音乐,汪苏泷版,小团子,是呀，好久了又来说了，好好听歌就好了，多好听呀。,1,2026-05-08,2026-05-29 17:59:37
QQ音乐,汪苏泷版,犬夜叉狂化后就像杀生丸,十万条评论后会清空,0,2026-05-08,2026-05-29 17:59:37
QQ音乐,汪苏泷版,zon9,证据呢？叫啥,0,2026-05-07,2026-05-29 17:59:37
QQ音乐,汪苏泷版,1111,春竹继续去听呗，怎么不听了😂😅,0,2026-05-06,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,串得不像,0,2026-05-06,2026-05-29 17:59:37
QQ音乐,汪苏泷版,王章勇,继续唱啊,0,2026-05-06,2026-05-29 17:59:37
QQ音乐,汪苏泷版,目喜,你要记住是她不想，而不是她不能，但是这个楼主说的话也有问题，太狂妄了 | 唱不了了，咋样😘,0,2026-05-06,2026-05-29 17:59:37
QQ音乐,汪苏泷版,CHANCE/.,唱不了了能咋样 你气不气,0,2026-05-05,2026-05-29 17:59:37
QQ音乐,汪苏泷版,下雨天轰泷泷,你自己说这话不会笑吗😅,3,2026-05-05,2026-05-29 17:59:37
QQ音乐,汪苏泷版,安听盐（互赞）,汪苏泷《年轮》唯一原唱！,3,2026-05-05,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Ttz.,笑死了  可惜词曲作者都是汪苏泷  有本事让张碧晨也写一首词曲作者都是她的爆款啊  可笑死了,0,2026-05-05,2026-05-29 17:59:37
QQ音乐,汪苏泷版,念安,你怎么证明你说的真实？,3,2026-05-05,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,流行乐走向类似很正常的,0,2026-05-05,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,串得不像,0,2026-05-05,2026-05-29 17:59:37
QQ音乐,汪苏泷版,end,哦哦纯乐 | 纯乐呗😅,0,2026-05-04,2026-05-29 17:59:37
QQ音乐,汪苏泷版,汪沐秋,看你主页瞬间明了，原来是zbc的小腿毛😂 | 难听,0,2026-05-04,2026-05-29 17:59:37
QQ音乐,汪苏泷版,汪沐秋,看主页瞬间明了，原来是zbc的小腿毛。,2,2026-05-04,2026-05-29 17:59:37
QQ音乐,汪苏泷版,你好不好,你咋那么有意思呢，许嵩的歌都模仿谁像谁的心理没数吗？,1,2026-05-04,2026-05-29 17:59:37
QQ音乐,汪苏泷版,fengli,小炭火宝宝！ | 哇！是同担！,0,2026-05-03,2026-05-29 17:59:37
QQ音乐,汪苏泷版,advance, [表情],0,2026-05-03,2026-05-29 17:59:37
QQ音乐,汪苏泷版,advance,支持汪苏泷,1,2026-05-03,2026-05-29 17:59:37
QQ音乐,汪苏泷版,advance,汪苏泷的歌真的很好听,1,2026-05-03,2026-05-29 17:59:37
QQ音乐,汪苏泷版,advance,哇！是同担！,0,2026-05-03,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,张杜鹃粉丝：我姐唱的更好听更火=唯一原唱,1,2026-05-02,2026-05-29 17:59:37
QQ音乐,汪苏泷版,丽丽,666汪苏泷还不是原唱了？zbc\n才是？你没事吧？ | 我的意思是汪苏泷不是,0,2026-05-02,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,你们的粉丝好像更多唉 | 你的意思是艺人粉丝数量多少决定人品和作品？,0,2026-05-02,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,过了快一年了听女版的还是更的还是多呀 | 哎呀，收藏了再好都唱不了了呢～想想没过多久她这个版本只会被人遗忘～,0,2026-05-02,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,也不想想为什么花千骨用的是女版的不用男版的 | 收藏量多有很大部分是因为花千骨火,0,2026-05-02,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,哥哥的自己写的歌怎么没唱得这么好，是不会唱吗 | 姐姐的词怎么没写的这么好，是不会写吗？,0,2026-05-02,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,听的人依旧是更多的，包子你继续😀 | 版权已收回，宝子你继续😘😘,0,2026-05-02,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,你的存在感更强啊 | 那就别来这刷存在感啊😜,0,2026-05-01,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,没关系，还是能听到的 | 没事啊，你爱听多听，反正以后也听不到啦,0,2026-05-01,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,没有张碧晨，除了你们这些汪苏泷的粉丝还有谁知道年轮是汪苏泷写的 | 没有汪苏泷哪来的年轮☺,0,2026-05-01,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,恭喜🎉唱的不好听的版本留下来了 | 没有汪苏泷有她唱的份不，搞搞清楚，走错片场了，恭喜🎉现在唱不了了,0,2026-05-01,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Yohhh,唱不了就唱不了呗，谁唱的好听大家自己心里都清楚 | 唱不了了，咋样😘,1,2026-05-01,2026-05-29 17:59:37
QQ音乐,汪苏泷版,z,支持 | 你要不看看自己在说什么，粉随正主吗？有点意思,0,2026-04-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,z,招黑 | 单依纯是汪苏泷最严厉的母亲,0,2026-04-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,iii,为啥有的人又能演唱又能创作 | 演唱是演唱，创作是创作,1,2026-04-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,我是通过《小星星》认识的🌚 | 就是这首歌我才认识的泷泷，好怀念,0,2026-04-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,나재민,就是这首歌我才认识的泷泷，好怀念 | 泷包常情，哈哈,0,2026-04-29,2026-05-29 17:59:37
QQ音乐,汪苏泷版,枫,演唱是演唱，创作是创作,0,2026-04-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,只能说双方过激粉都不少 | 我不明白为啥非要争唯一呢？还是和本首歌的创作者争，对她有啥好处么，这工作室也是没啥情商，现在好了直接不给唱了也和汪算是闹掰了,0,2026-04-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,白日梦绳索,我不明白为啥非要争唯一呢？还是和本首歌的创作者争，对她有啥好处么，这工作室也是没啥情商，现在好了直接不给唱了也和汪算是闹掰了,1,2026-04-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,泷包常情，哈哈,0,2026-04-28,2026-05-29 17:59:37
QQ音乐,汪苏泷版,。,那你跑这意义何在，回去听你们再也唱不了的版本呗 | 难听,2,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版,。,哦，她也唱不了了呗，😅,0,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,抄袭？那请你把曲谱扒出来甩我脸上,0,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,贴脸认自塌😀,0,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,你要不看看自己在说什么，粉随正主吗？有点意思 | 单依纯是汪苏泷最严厉的母亲,1,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,创作版和影视改编版本来就不是一个定位，拿自己的听歌感受踩一捧一，没必要吧？,0,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,双原唱,0,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版, 泷包🙃,那是你自己的省美观，不代表每个人都这么想，不喜欢可以不听，没人逼你😀,2,2026-04-27,2026-05-29 17:59:37
QQ音乐,汪苏泷版,任大咧咧,最开始就男的唱的，电视剧后面才放出来 | 那也不能说明汪是原唱，他只是自翻唱罢了,0,2026-04-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,意祎,收好了😚,0,2026-04-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,意祎,汪家说双原唱，她说只有她一个，现在好了吧，真的只有一个了，不过是汪,0,2026-04-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,忘了天空怎么晴～,啥叫汪苏泷嫉妒张碧晨 | 汪苏泷就是嫉妒张碧晨,1,2026-04-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,키위🥝（忙）,原来是双原唱，现在不是了,2,2026-04-26,2026-05-29 17:59:37
QQ音乐,汪苏泷版,◡̈⃝j,你家姐跟旺仔小乔是这个👍👍👍 | 有些人凉凉是有原因的……,0,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,◡̈⃝j,有些人写不出歌是有原因的 | 有些人凉凉是有原因的……,0,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,◡̈⃝j,有些人只会唱别人的歌是有原因的😆 | 有些人凉凉是有原因的……,0,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,毋庸置疑,1,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,挺正常，虽然我觉得好听,2,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,拖延艺术家,你都听乌梅子酱了那我说什么。。。,5,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,拖延艺术家,张白眼狼😝,1,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,风吟客,姐姐是小泷包吗？ | 额那你去听没必要在这多嘴,0,2026-04-25,2026-05-29 17:59:37
QQ音乐,汪苏泷版,esjxsj,她配吗😜 | 汪苏泷就是嫉妒张碧晨,1,2026-04-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版, _13👾,我真不行了吧凭一己之力让汪苏泷张碧晨掰掉让张碧晨唱不成 神人来的,1,2026-04-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,串得不像,1,2026-04-24,2026-05-29 17:59:37
QQ音乐,汪苏泷版,敏感zz,你的背后空无一人,4,2026-04-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,懒猫.,她家粉丝有点语言理解障碍,0,2026-04-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,姐妹你随便骂，小泷包打过来我跟他们一起,1,2026-04-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,实在不知道叫啥名,那你说呗 反正现在唱不了,0,2026-04-23,2026-05-29 17:59:37
QQ音乐,汪苏泷版,泠水仙,是的,0,2026-04-22,2026-05-29 17:59:37
QQ音乐,汪苏泷版,会说话的Tom喵,把年轮还给张碧晨好吗 | 先把李白还给李荣浩好吗好的,0,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,暮星遥,先把李白还给李荣浩好吗好的,0,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,盼盼,找不到那种可以让我觉得安心安稳可以依靠的感觉了,0,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,元宝,这首歌是汪苏泷创作并亲自演绎的版本，《花千骨》剧中插曲另有张碧晨演唱版。歌词以树木年轮隐喻情感轮回，旋律融合古风与现代编曲，用钢琴与弦乐交织出时光流逝中的爱恨沉淀，每个音符都刻着藏不住的心事。,24,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,元宝,"《年轮》是汪苏泷为电视剧《花千骨》创作并演唱的插曲。歌曲以树木年轮隐喻时光流转，将古风意象与现代编曲结合，用婉转旋律诉说错位情感中的成长印记，歌词""密密麻麻是我的自尊""道尽青春里的倔强与释然。",0,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,草没味,而且没有花里胡哨。全是感情加技巧。,0,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,今天天气好,那也不能说明汪是原唱，他只是自翻唱罢了,1,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,今天天气好,难听 | 好听,0,2026-04-21,2026-05-29 17:59:37
QQ音乐,汪苏泷版,破忒头,那你来这里刷什么存在感 显得你了,0,2026-04-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,海绵宝宝め,现在变成汪苏泷唯一原唱了，我是爽了,0,2026-04-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,海绵宝宝め, [图片],0,2026-04-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,不瘦到100斤不改名,少来给自己糊主贴金😂😂😂,0,2026-04-19,2026-05-29 17:59:37
QQ音乐,汪苏泷版,曇天,还能唱吗,0,2026-04-18,2026-05-29 17:59:37
QQ音乐,汪苏泷版,（二）哥哥,原唱怎么唱不了了呀？,0,2026-04-18,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,张是原唱没问题，争议始终是“唯一”这个字眼 | 本来就是张是原唱😂,3,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,恋文日记.,你挺招笑的,0,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,恋文日记.,哪只眼睛看见的？,0,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,恋文日记.,笑死我了,0,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,恋文日记.,笑死我了,0,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,恋文日记.,那也是偷来的,0,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,恋文日记.,你笑死我了,0,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,禾桉,本来就是张是原唱😂,2,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,禾桉,张碧晨,0,2026-04-17,2026-05-29 17:59:37
QQ音乐,汪苏泷版,早点睡,现在只有汪苏泷能唱了气不气😂😂😂,0,2026-04-16,2026-05-29 17:59:37
QQ音乐,汪苏泷版,￠盛夏小北北,张碧晨不能唱了气不气😂,0,2026-04-15,2026-05-29 17:59:37
QQ音乐,汪苏泷版,你就是那一百分,管好你自家吧！,0,2026-04-15,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,她也没说她要演唱啊 | 有个毛用，原唱是指她是先唱的，不是代表版权在她这边，她敢唱就告她,0,2026-04-15,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Nighty night,没怎样啊，唱不了了而已☺☺,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,晚安,有个毛用，原唱是指她是先唱的，不是代表版权在她这边，她敢唱就告她,8,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,花火,汪原创没看见吗,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,会说话的Tom喵,单依纯是汪苏泷最严厉的母亲 | 先管管单依纯吧 这位朋友,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,菲 ,本身就很火呀，而且当时花千骨本身也挺火吧,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Sugar 。,那你可以选择去张碧晨那里,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Sugar 。,说的是人话吗？？快听断气了？？？我听了几百遍都没断呢,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Sugar 。,张碧晨的骚操作你怎么解？？,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Sugar 。,你收了多少钱一条？,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Sugar 。,先管管单依纯吧 这位朋友,5,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Sugar 。,能咋样 非要坚持唯一原唱 现在唱不了咋样,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,ㅤㅤ,挺好听的呀😱,0,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,转运转运转运,别删哈 在网上说话也要负责的,29,2026-04-14,2026-05-29 17:59:37
QQ音乐,汪苏泷版,逃离地球3211,而且说实话你们挺差这一首，不是这首现在估计还是小糊糊 | 那就不唱呗不差那一首 年轮唯一原唱还是张碧晨哈,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,像以前一样,真解 | 有没有一种可能汪苏泷本来的意思就是坚持双原唱 本来两位音乐人关系挺好的 结果你们非要一直闹开除汪苏泷原唱籍才闹得现在收回原唱版权 他本身又不是个小气的人 倒是没想到张碧晨方竟然否认了他的原唱 还真是寒心了,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,像以前一样,你是哪位？不尊重就别发表你内心的第一、没有人愿意看你的第一对线,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,但不影响这首歌好听，而且时间会证明汪苏泷的歌,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,幻想,你说得对，但这是汪苏泷版的,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,会说话的Tom喵,那怎样，反正张碧晨是汪苏泷最严厉的母亲 | 那怎样，反正汪苏泷就是能力收回这首歌，张碧晨现在再也唱不了了,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,逆風局,他爹写的肯定好听啊😜,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,逆風局,他爹是汪苏泷，望周知~,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,逆風局,你家女神唱不了咯~,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,Big.N,但这首歌是人家写的😅,0,2026-04-13,2026-05-29 17:59:37
QQ音乐,汪苏泷版,河西走狼,至少又帮大众看清了一个杜鹃的嘴脸 | 提了晦气😆,0,2026-04-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,檀念.JC-T^,Why？,0,2026-04-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,俺不中嘞～,家里面两位还好吗,0,2026-04-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,俺不中嘞～,家里两位还好吗,1,2026-04-12,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,张杜鹃唯一不能唱,13,2026-04-11,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,原创原唱汪,17,2026-04-11,2026-05-29 17:59:37
QQ音乐,汪苏泷版,收敛.,那你别听呗,6,2026-04-11,2026-05-29 17:59:37
QQ音乐,汪苏泷版,闪耀的星,碧雅迪唱不了喽唱不了喽唱不了喽,0,2026-04-11,2026-05-29 17:59:37
QQ音乐,汪苏泷版,好困,哦哦，开智了没😂,1,2026-04-11,2026-05-29 17:59:37
QQ音乐,汪苏泷版,滕滕,汪苏泷,0,2026-04-10,2026-05-29 17:59:37
