comment_id,source_post_id,source_post_url,publish_time,author_name,text_raw,text_clean,like_count,reply_count,platform,stance,frame,emotion,event_stage,keyword_hit,is_valid,crawl_time,stance_confidence,frame_confidence,confidence
5192278835464290,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 12:53:25 +0800 2025,Devoted802,我觉得双方都被一个网红戏耍的感觉，明明都是实力优秀的歌手[允悲],我觉得双方都被一个网红戏耍的感觉，明明都是实力优秀的歌手,35,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 11:27:50,1.0,1.0,1.0
5192280495363427,5192276898218966,https://weibo.com/6134393125/PCIxHyu7Y?refer_flag=1001030103_,Fri Jul 25 13:00:01 +0800 2025,mokomokoYUKI,给不知道这件事的路人朋友们梳理一下 整个事情时间线： http://t.cn/A6FzfOjy,给不知道这件事的路人朋友们梳理一下 整个事情时间线：,35,2,weibo,neutral,platform_meta,unclear,response,路人,1,2026-05-30 19:24:43,1.0,0.2233,0.6116
5192287685971279,5192259935930045,https://weibo.com/6179161260/PCI6loSFT?refer_flag=1001030103_,Fri Jul 25 13:28:35 +0800 2025,是三顺啊啊啊,看出来了 wsl粉丝一提出疑点 他接着就反驳 再来一句理性吃瓜哈哈哈哈哈哈,看出来了 wsl粉丝一提出疑点 他接着就反驳 再来一句理性吃瓜哈哈哈哈哈哈,35,0,weibo,anti_fanwar,fan_conflict,mocking,response,粉丝,1,2026-05-30 19:23:47,1.0,1.0,1.0
5192292794893121,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 13:48:53 +0800 2025,分裂毕加索,回复@刘喜寶_:是原唱又怎么滴了，追星的粉丝是真没格局。你追的歌星唱人家创作的歌，你还不给人家面子，现在得了，争赢了原唱又咋滴，以后还能唱吗[允悲],回复,35,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:29:56,1.0,1.0,1.0
5192311677914549,5192268161746709,https://weibo.com/7745058738/PCIjC7koJ?refer_flag=1001030103_,Fri Jul 25 15:03:55 +0800 2025,-麻薯椰奶冻-,下一首估计就轮到行走的鱼，我想念和年轮已经搞完了，我想念甚至已经下线原唱版本了,下一首估计就轮到行走的鱼，我想念和年轮已经搞完了，我想念甚至已经下线原唱版本了,35,7,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 19:29:50,1.0,1.0,1.0
5192319281661473,5192268161746709,https://weibo.com/7745058738/PCIjC7koJ?refer_flag=1001030103_,Fri Jul 25 15:34:08 +0800 2025,闪闪发光的皮皮猫,回复@绿了柠檬瓜瓜号Cl:别人唱红就成了自己的代表作了，他唱功不行，只能让别人奶了孩子再抱回来，也是没想到十年前的剩饭还要争个面红耳赤，还是家底不够厚啊,回复,35,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 19:28:41,1.0,1.0,1.0
5192338249090512,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 16:49:30 +0800 2025,prejudice-李,谁是原唱谁有权利收回不是谁唱火了谁就是原唱[黑线] 汪收回正好终止舆论省的一直发酵占用公共资源[黑线],谁是原唱谁有权利收回不是谁唱火了谁就是原唱 汪收回正好终止舆论省的一直发酵占用公共资源,35,1,weibo,support_zhang,original_singer,unclear,response,,1,2026-05-30 11:32:14,1.0,1.0,1.0
5192352473814835,5192268161746709,https://weibo.com/7745058738/PCIjC7koJ?refer_flag=1001030103_,Fri Jul 25 17:46:02 +0800 2025,用户们纷纷中原逐鹿,那首开往早晨的午夜也挺好听的,那首开往早晨的午夜也挺好听的,35,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 19:27:50,1.0,1.0,1.0
5192357345236953,5192314130530481,https://weibo.com/2318910945/PCJvL2e09?refer_flag=1001030103_,Fri Jul 25 18:05:23 +0800 2025,江南一周三更,回复@迟叻:哪一集啊，确实想不起来了[晕],回复,35,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 14:59:30,1.0,1.0,1.0
5192365119635898,5192364392189679,https://weibo.com/6275217849/PCKOP9bDp?refer_flag=1001030103_,Fri Jul 25 18:36:16 +0800 2025,Cizny,争的是双原唱，还是唯一。汪认的是双原唱，张认的是首唱是唯一,争的是双原唱，还是唯一。汪认的是双原唱，张认的是首唱是唯一,35,1,weibo,support_zhang,original_singer,unclear,response,,1,2026-05-30 19:33:36,1.0,1.0,1.0
5192381380954435,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 19:40:54 +0800 2025,獭皮巴拉,因为想等以后一起提其他两首吧[流鼻血]（就明天好吗）,因为想等以后一起提其他两首吧（就明天好吗）,35,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:42:07,1.0,1.0,1.0
5192404123783465,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 21:11:16 +0800 2025,是啊菁啊啊啊,不是我不能考清华 是我不想考[doge],不是我不能考清华 是我不想考,35,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:50:53,1.0,1.0,1.0
5192452208068070,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Sat Jul 26 00:22:20 +0800 2025,遴蓼eyes,回复@修炼爱情JM:是啊，但是张在不知道的情况下，她没有资格说汪也不是原唱，汪才是最有权利让谁是原唱谁就是原唱的人。所以汪一直说双原唱，而张只因为不知道，和她的版本先出来，她就说自己是唯一原唱，她没资格啊。她没权利的，作为路人我是喜欢她的版本，但她没有资格做唯一原唱的这种判定，这才是对版权方的尊重,回复,35,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 13:45:52,1.0,1.0,1.0
5192612061647005,5192585713025889,https://weibo.com/6867350206/PCQzNcHaF?refer_flag=1001030103_,Sat Jul 26 10:57:32 +0800 2025,拥抱小鹿的小熊,是因为那个网红又开演唱会 审批歌单有年轮 审批已经过了 但是汪这边根本没有收到授权的消息 那么是谁授权的呢好难猜啊 根本和z没有关系 自己要跳出来发唯一原唱的声明搞那么僵,是因为那个网红又开演唱会 审批歌单有年轮 审批已经过了 但是汪这边根本没有收到授权的消息 那么是谁授权的呢好难猜啊 根本和z没有关系 自己要跳出来发唯一原唱的声明搞那么僵,35,0,weibo,neutral,copyright_authorization,unclear,response,唯一原唱;授权,1,2026-05-30 19:56:53,1.0,1.0,1.0
5192687868972462,5192585713025889,https://weibo.com/6867350206/PCQzNcHaF?refer_flag=1001030103_,Sat Jul 26 15:58:46 +0800 2025,树下懒猫v,汪很体面了而且对朋友也很好 张这样瞬间掉价了[笑cry],汪很体面了而且对朋友也很好 张这样瞬间掉价了,35,2,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 19:56:53,1.0,1.0,1.0
5192701494690314,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:52:54 +0800 2025,玉公子zz,确实，别废话了。别人的东西少惦记[哈哈],确实，别废话了。别人的东西少惦记,35,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 14:15:49,1.0,1.0,1.0
5193768996177155,5192364392189679,https://weibo.com/6275217849/PCKOP9bDp?refer_flag=1001030103_,Tue Jul 29 15:34:47 +0800 2025,SEGMENT0917,收了张碧晨多少钱[可爱]，那么多当初参与过过的项目制作人都出来说是两版同时制作的，只有张碧晨想开除汪苏泷原唱之一的身份，独占年轮，她自己一没版权，二没作词作曲，只是海蝶请来演唱的，这会占不到便宜就说别人格局小，太搞笑了这女的,收了张碧晨多少钱，那么多当初参与过过的项目制作人都出来说是两版同时制作的，只有张碧晨想开除汪苏泷原唱之一的身份，独占年轮，她自己一没版权，二没作词作曲，只是海蝶请来演唱的，这会占不到便宜就说别人格局小，太搞笑了这女的,35,0,weibo,neutral,creator_identity,mocking,debate,作词作曲,1,2026-05-30 19:33:36,1.0,1.0,1.0
5194038065498329,5194033815095743,https://weibo.com/7647806002/PDsfrlnDp?refer_flag=1001030103_,Wed Jul 30 09:23:58 +0800 2025,爱学习的卡皮巴拉,哇塞，这公关真的好厉害啊[可怜]，都说是花千骨找汪汪写了的[可怜],哇塞，这公关真的好厉害啊，都说是花千骨找汪汪写了的,35,0,weibo,neutral,platform_meta,sad,debate,公关,1,2026-05-30 20:03:21,1.0,1.0,1.0
5194039898407102,5194033815095743,https://weibo.com/7647806002/PDsfrlnDp?refer_flag=1001030103_,Wed Jul 30 09:31:14 +0800 2025,范阿范夜店小王子,我记得杜鹃出来唱然后说成原唱也就这几年的事。看着这歌火了来了 http://t.cn/A6FMLiMF,我记得杜鹃出来唱然后说成原唱也就这几年的事。看着这歌火了来了,35,7,weibo,anti_fanwar,fan_conflict,unclear,debate,杜鹃,1,2026-05-30 20:06:59,1.0,1.0,1.0
5194086284004917,5194033815095743,https://weibo.com/7647806002/PDsfrlnDp?refer_flag=1001030103_,Wed Jul 30 12:35:34 +0800 2025,马_球球,回复@两耳不闻窗外事关我屁事呀:叫不醒装睡的，带球跑路私生饭[二哈],回复,35,0,weibo,unclear,unclear,unclear,debate,,1,2026-05-30 20:02:48,1.0,1.0,1.0
5194258681960167,5194233254511737,https://weibo.com/6275217849/PDxr7iVHX?refer_flag=1001030103_,Thu Jul 31 00:00:37 +0800 2025,请叫我oo_,谁还知道张碧晨才是被迫回应的那个 只能说汪苏泷的粉丝还是太厉害了,谁还知道张碧晨才是被迫回应的那个 只能说汪苏泷的粉丝还是太厉害了,35,0,weibo,anti_fanwar,fan_conflict,sad,debate,粉丝,1,2026-05-30 20:09:31,1.0,1.0,1.0
5192126187178022,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 02:46:51 +0800 2025,盐叭鱼,@张碧晨Studio 问你呢,问你呢,34,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 11:49:07,0.2785,0.2079,0.2432
5192194928936274,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 07:20:00 +0800 2025,银河幸运猪,汪苏泷无妄之灾[太开心],汪苏泷无妄之灾,34,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 14:56:42,0.3967,0.2116,0.3042
5192220954593927,5192205293585268,https://weibo.com/7874002693/PCGGdf2GU?refer_flag=1001030103_,Fri Jul 25 09:03:25 +0800 2025,人間醉是不堪言-,退一万步  这是人家的歌  想唱肯定要经过同意阿   [摊手],退一万步 这是人家的歌 想唱肯定要经过同意阿,34,0,weibo,support_zhang,original_singer,supportive,response,,1,2026-05-30 19:37:06,1.0,1.0,1.0
5192232858028031,5192205293585268,https://weibo.com/7874002693/PCGGdf2GU?refer_flag=1001030103_,Fri Jul 25 09:50:43 +0800 2025,在橙味气泡上溜滑板,自己粉丝在叫收回的，说zbc不差这一首歌的。那汪真收回了zbc咋还急眼了呢,自己粉丝在叫收回的，说zbc不差这一首歌的。那汪真收回了zbc咋还急眼了呢,34,0,weibo,support_wang,fan_conflict,unclear,response,粉丝,1,2026-05-30 19:40:26,1.0,1.0,1.0
5192242039359637,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 10:27:12 +0800 2025,惠惠子_hhhhxx,对啊。为什么一定要说自己是唯一原唱，双原唱怎么了？本来就是双原唱。这唱的还是别人的歌[二哈][二哈]，好了现在汪苏泷直接拿回版权，👀她怎么唱～,对啊。为什么一定要说自己是唯一原唱，双原唱怎么了？本来就是双原唱。这唱的还是别人的歌，好了现在汪苏泷直接拿回版权，她怎么唱～,34,0,weibo,support_wang,original_singer,confused,response,唯一原唱,1,2026-05-30 11:54:02,1.0,1.0,1.0
5192247180001584,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 10:47:37 +0800 2025,坞午妩,这大妈给n号房压热度呢,这大妈给n号房压热度呢,34,0,weibo,neutral,platform_meta,unclear,response,,1,2026-05-30 13:54:44,1.0,1.0,1.0
5192258452197778,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 11:32:25 +0800 2025,_松饼浅浅,补药碧莲的小姐姐一枚[yeah][yeah][yeah],补药碧莲的小姐姐一枚,34,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 11:44:07,0.2902,0.2153,0.2528
5192260033711416,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 11:38:42 +0800 2025,Timeless-zm,首唱、首发行难道不是原唱吗？那么多给其他歌手写过歌的创作型歌手，也没因为自己是创作人就把给别人写的歌也标注上原唱之一啊[允悲]！,首唱、首发行难道不是原唱吗？那么多给其他歌手写过歌的创作型歌手，也没因为自己是创作人就把给别人写的歌也标注上原唱之一啊！,34,5,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 11:36:24,1.0,1.0,1.0
5192266323071202,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:03:42 +0800 2025,To怀抱西蒙兔,再吵把梦幻诛仙也收回来呗[来]再吵还有其他汪苏泷写的歌都收回来呗[来]还搁这争议争议呢，那你去翻翻版权代表着什么吧，无知😓,再吵把梦幻诛仙也收回来呗再吵还有其他汪苏泷写的歌都收回来呗还搁这争议争议呢，那你去翻翻版权代表着什么吧，无知,34,0,weibo,neutral,platform_meta,unclear,response,争议,1,2026-05-30 13:56:25,1.0,1.0,1.0
5192267016963515,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 12:06:27 +0800 2025,Gossipcolumns,她真的好 low，还卖起惨来了(~_~💧),她真的好 low，还卖起惨来了(~_~),34,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 11:29:59,1.0,1.0,1.0
5192269367871820,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:15:48 +0800 2025,浅唱鉴赏,主要是看版权在谁手里吧，还是看合同怎么签，合同如果只是授权可以唱，那么汪苏泷想怎么说就怎么说，毕竞版权在他手里，如果把整首歌卖了，那就zbc唯一原唱。目前看来wsl没卖歌，这zbc看不清局势啊。,主要是看版权在谁手里吧，还是看合同怎么签，合同如果只是授权可以唱，那么汪苏泷想怎么说就怎么说，毕竞版权在他手里，如果把整首歌卖了，那就zbc唯一原唱。目前看来wsl没卖歌，这zbc看不清局势啊。,34,0,weibo,support_wang,copyright_authorization,unclear,response,唯一原唱;授权,1,2026-05-30 13:54:40,1.0,1.0,1.0
5192269562383122,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:16:34 +0800 2025,用户7481838763,张碧晨粉丝都是旺仔小乔吧[允悲]一群颠婆,张碧晨粉丝都是旺仔小乔吧一群颠婆,34,0,weibo,anti_fanwar,fan_conflict,unclear,response,粉丝,1,2026-05-30 13:55:36,0.6766,0.4166,0.5466
5192273090580221,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:30:35 +0800 2025,酥绒湿巾我干的,汪苏泷方及粉丝自始至终坚持「双原唱」，从未否认过张碧晨方原唱身份，作为剧方邀约的「作词作曲+演唱」者立项之初便为原唱，收回一切授权后也坚称双原唱；张碧晨方引导粉丝并官方宣称「唯一原唱」，不尊重他人劳动成果，引导粉丝挑起对立，且列举的证据均为「主观上传无真实性」原创音乐人无妄之灾。,汪苏泷方及粉丝自始至终坚持「双原唱」，从未否认过张碧晨方原唱身份，作为剧方邀约的「作词作曲+演唱」者立项之初便为原唱，收回一切授权后也坚称双原唱；张碧晨方引导粉丝并官方宣称「唯一原唱」，不尊重他人劳动成果，引导粉丝挑起对立，且列举的证据均为「主观上传无真实性」原创音乐人无妄之灾。,34,3,weibo,support_zhang,creator_identity,unclear,response,唯一原唱;作词作曲;授权,1,2026-05-30 13:53:57,0.0561,0.856,0.456
5192274682059205,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:36:55 +0800 2025,团子团团_1,回复@等等我很想你:杀敌一百，自损一万，谁说不是呢？显得张这边有点搞笑了,回复,34,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 13:54:33,1.0,1.0,1.0
5192279130115431,5192232709657176,https://weibo.com/5660519061/PCHoqEwgU?refer_flag=1001030103_,Fri Jul 25 12:54:35 +0800 2025,欣橙1218,千万不要因为一个网红(wzxq)，两家吵架了，张碧晨和汪苏泷唱歌我都很喜欢[泪],千万不要因为一个网红(wzxq)，两家吵架了，张碧晨和汪苏泷唱歌我都很喜欢,34,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:55:36,1.0,1.0,1.0
5192299542742928,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 14:15:42 +0800 2025,活活正被扒皮中,回复@Loraemon:我可没觉得，这波我可不站张[二哈],回复,34,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:28:55,1.0,1.0,1.0
5192302310195406,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 14:26:41 +0800 2025,星辰与你皆为永恒,回复@2Scoundrel:张碧晨和汪苏泷二人的版本，无法评判谁好谁坏，一个是抒情唱法，一个是欢快的唱法，表达方式不同，张的音色是不错，挺适合唱抒情的歌，汪苏泷的歌也不是不好听呀，他也有好听的歌，都是早期发行的那些歌，例如不分手的恋爱，三国杀，巴赫旧约，一笑倾城等,回复,34,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 11:25:23,1.0,1.0,1.0
5192307450055095,5192245323497937,https://weibo.com/2378564111/PCHIMeFYl?refer_flag=1001030103_,Fri Jul 25 14:47:07 +0800 2025,该用户不取啥名,回复@劳拉Tooo:本来就是唯一啊 一个是原创 一个是原唱 有啥问题啊 真离谱 哪有双原唱的,回复 一个是原创 一个是原唱 有啥问题啊 真离谱 哪有双原唱的,34,0,weibo,support_zhang,original_singer,unclear,response,,1,2026-05-30 11:28:54,1.0,1.0,1.0
5192337175348553,5192180966884693,https://weibo.com/6004281123/PCG2YsT1r?refer_flag=1001030103_,Fri Jul 25 16:45:14 +0800 2025,听安的安听Rosy,回复@我爱中低音:原唱怎么被收回了呢[挤眼],回复,34,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 14:39:23,1.0,1.0,1.0
5192385126468569,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 19:55:47 +0800 2025,鼠大王万岁万万岁,现在倒是不争唯一了[doge],现在倒是不争唯一了,34,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 13:43:07,0.2955,0.2171,0.2563
5192392514733853,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 20:25:08 +0800 2025,喵喵喵rrd,所以不写具体哪首歌，挽尊话术,所以不写具体哪首歌，挽尊话术,34,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 13:36:59,1.0,1.0,1.0
5192396845355101,5192364392189679,https://weibo.com/6275217849/PCKOP9bDp?refer_flag=1001030103_,Fri Jul 25 20:42:21 +0800 2025,idonotknow_佳,支持了姐妹 下面的人骗别人可以 别把自己骗了,支持了姐妹 下面的人骗别人可以 别把自己骗了,34,0,weibo,anti_fanwar,fan_conflict,supportive,response,,1,2026-05-30 19:32:51,1.0,1.0,1.0
5192420163847834,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 22:14:59 +0800 2025,种花家接班人,图片评论 http://t.cn/A6FwwsiS,图片评论,34,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 13:22:00,1.0,1.0,1.0
5192436248743191,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 23:18:55 +0800 2025,一定会变美的,回复@Lifefollowsdeath52900:明明就是双原唱 非要争唯一原唱 还否认人家也是原唱之一 怎么敢的 路人看了都觉得无语[流汗],回复 非要争唯一原唱 还否认人家也是原唱之一 怎么敢的 路人看了都觉得无语,34,0,weibo,support_zhang,original_singer,sad,response,唯一原唱;路人,1,2026-05-30 13:20:29,1.0,1.0,1.0
5192446290169885,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Fri Jul 25 23:58:49 +0800 2025,工贸F4,回复@涂涂的Diamond:你唱火了 这首歌你就是原唱吗 我翻拍西游记火了 那西游记就是我写的咯？ 汪苏泷都说了双原唱 和和睦睦的不好吗？ 你非要说只有自己是原创 什么意思呢 30好几的人了 还是公众人物 没点情商和智商吗？ 不知道这句话说出来有失欠妥吗？哦 当然了   脑子正常的人怎么会给人生私生子偷人内裤呢,回复 这首歌你就是原唱吗 我翻拍西游记火了 那西游记就是我写的咯？ 汪苏泷都说了双原唱 和和睦睦的不好吗？ 你非要说只有自己是原创 什么意思呢 30好几的人了 还是公众人物 没点情商和智商吗？ 不知道这句话说出来有失欠妥吗？哦 当然了 脑子正常的人怎么会给人生私生子偷人内裤呢,34,0,weibo,support_zhang,original_singer,confused,response,,1,2026-05-30 13:52:05,1.0,1.0,1.0
5192455408059262,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Sat Jul 26 00:35:03 +0800 2025,间歇失忆症的鱼,回复@凌妙妙_:那文案真是狗屎。,回复,34,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 13:41:54,1.0,1.0,1.0
5192469441937960,5192314130530481,https://weibo.com/2318910945/PCJvL2e09?refer_flag=1001030103_,Sat Jul 26 01:30:49 +0800 2025,perper咘噜咘噜,回复@佳佳今年也要多吃饭:其实汪收回演唱版权 实际上是收回网红旺仔小乔的翻唱，音乐软件现在下架了。不是你说的跟zbc翻脸[doge]但是那个网红为什么能翻唱呢[疑问]私底下跟张碧晨要的版权是吧？但是法律上只有汪才能授权别人翻唱,回复 实际上是收回网红旺仔小乔的翻唱，音乐软件现在下架了。不是你说的跟zbc翻脸但是那个网红为什么能翻唱呢私底下跟张碧晨要的版权是吧？但是法律上只有汪才能授权别人翻唱,34,0,weibo,neutral,copyright_authorization,unclear,response,授权;法律,1,2026-05-30 15:00:44,1.0,1.0,1.0
5192535196041967,5192371266390237,https://weibo.com/1642591402/PCKZUqOol?refer_flag=1001030103_,Sat Jul 26 05:52:06 +0800 2025,Tonag辉少,汪就是一直没和张要版权费，免费给她唱，她唱久了就把歌曲当成是自己的了[允悲]当初电视剧找汪要歌可能是认为男声唱不够符合这部电视剧的风格，所以才找上张来唱，而且电视剧找张来唱也没有在合同里面写张是唯一原唱[doge],汪就是一直没和张要版权费，免费给她唱，她唱久了就把歌曲当成是自己的了当初电视剧找汪要歌可能是认为男声唱不够符合这部电视剧的风格，所以才找上张来唱，而且电视剧找张来唱也没有在合同里面写张是唯一原唱,34,0,weibo,support_zhang,original_singer,unclear,response,唯一原唱,1,2026-05-30 13:22:28,1.0,1.0,1.0
5192602903122494,5192585713025889,https://weibo.com/6867350206/PCQzNcHaF?refer_flag=1001030103_,Sat Jul 26 10:21:09 +0800 2025,财迷-刮刮乐,华晨宇也是体面人。,华晨宇也是体面人。,34,0,weibo,unclear,fan_conflict,unclear,response,,1,2026-05-30 19:55:12,0.2885,0.205,0.2467
5192621934510790,5192585713025889,https://weibo.com/6867350206/PCQzNcHaF?refer_flag=1001030103_,Sat Jul 26 11:36:45 +0800 2025,Joyce_Jkm,所以网传张碧晨方偷卖版权给网红的事应该是真的 不然解释不了她的背刺行为,所以网传张碧晨方偷卖版权给网红的事应该是真的 不然解释不了她的背刺行为,34,0,weibo,neutral,copyright_authorization,unclear,response,,1,2026-05-30 19:54:59,1.0,1.0,1.0
5192696394421891,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 16:32:39 +0800 2025,小饺子大小姐,回复@高考的那个男生:你家张碧晨以后没人请了，谁敢让她唱都得倒打一耙，自己写自己唱去吧,回复,34,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 14:15:24,1.0,1.0,1.0
5192708679271445,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 17:21:28 +0800 2025,谷鸟吟晴日z,私生饭私生子不应该人人喊打吗 这都能闭着眼睛爱[哈哈],私生饭私生子不应该人人喊打吗 这都能闭着眼睛爱,34,2,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 14:15:49,1.0,1.0,1.0
5192712703182200,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 17:37:27 +0800 2025,Qian_lovedog,强行挽尊好多次，只剩下群嘲,强行挽尊好多次，只剩下群嘲,34,0,weibo,anti_fanwar,fan_conflict,mocking,response,,1,2026-05-30 14:11:42,1.0,1.0,1.0
5192717761774923,5192687763849788,https://weibo.com/2318910945/PCTeog9vm?refer_flag=1001030103_,Sat Jul 26 17:57:33 +0800 2025,jrvuvoomsfbhrcggum,回复@花花的仓鼠:人家好好说了双原唱 不论作为多年合作伙伴还是多年好友 有意见完全可以私下说 她偏偏跳起来说唯一原唱 不是背刺是什么？我不是任何一方的粉  真的觉得张这次做得就是纯让人下头啊,回复 不论作为多年合作伙伴还是多年好友 有意见完全可以私下说 她偏偏跳起来说唯一原唱 不是背刺是什么？我不是任何一方的粉 真的觉得张这次做得就是纯让人下头啊,34,0,weibo,support_wang,memory_emotion,angry,response,唯一原唱,1,2026-05-30 14:13:47,1.0,1.0,1.0
5194071867396185,5194033815095743,https://weibo.com/7647806002/PDsfrlnDp?refer_flag=1001030103_,Wed Jul 30 11:38:17 +0800 2025,汪苏泷是人间妄想,回复@两耳不闻窗外事关我屁事呀:那你知不知道是先找的汪苏泷来写歌,回复,34,0,weibo,unclear,unclear,unclear,debate,,1,2026-05-30 20:02:56,1.0,1.0,1.0
5194075406080086,5194033815095743,https://weibo.com/7647806002/PDsfrlnDp?refer_flag=1001030103_,Wed Jul 30 11:52:21 +0800 2025,汪苏泷是人间妄想,回复@两耳不闻窗外事关我屁事呀:没有汪苏泷哪来的年轮？,回复,34,0,weibo,unclear,unclear,unclear,debate,,1,2026-05-30 20:02:53,1.0,1.0,1.0
5191921494658745,5191526653367765,https://weibo.com/2099868183/PCp1De86N?refer_flag=1001030103_,Thu Jul 24 13:13:28 +0800 2025,汪王vv旺,被官方认证打脸了就开始人身攻击了[疑问],被官方认证打脸了就开始人身攻击了,33,0,weibo,anti_fanwar,fan_conflict,unclear,outbreak,,1,2026-05-30 19:48:19,1.0,1.0,1.0
5192125922672662,5192118454714744,https://weibo.com/5661606921/PCEq9jMwg?refer_flag=1001030103_,Fri Jul 25 02:45:47 +0800 2025,舒tree,怎么解释 自己打自己脸吗,怎么解释 自己打自己脸吗,33,0,weibo,anti_fanwar,fan_conflict,unclear,response,,1,2026-05-30 11:55:51,1.0,1.0,1.0
5192199995654591,5191526653367765,https://weibo.com/2099868183/PCp1De86N?refer_flag=1001030103_,Fri Jul 25 07:40:08 +0800 2025,是甜甜小绵羊,回复@战神比卡丘:粉丝不知道你知道咯,回复,33,0,weibo,unclear,unclear,unclear,response,,1,2026-05-30 19:48:16,1.0,1.0,1.0
